Quyết định số 3500/QĐ-BYT ngày 19/11/2024 về việc điều chỉnh giá dịch vụ khám bệnh, chữa bệnh áp dụng tại Bệnh viện Nhi Trung ương.
Phụ lục III
GIÁ DỊCH VỤ KỸ THUẬT VÀ XÉT NGHIỆM
(Ban hành kèm theo Quyết định số 3500/QĐ-BYT ngày 19/11/2024 của Bộ Y tế)
Đơn vị tính: đồng
| STT | Mã tương đương | Tên kỹ thuật - TT 23/2024 | Tên dịch vụ giá (tên KT theo TT 23/2024) | Mức giá | Ghi chú |
| 6739 | 19.0033.1832  | SPECT nhồi máu cơ tim với ⁹⁹ᵐTc - Stannous pyrophosphate (PYP) | SPECT nhồi máu cơ tim với ⁹⁹ᵐTc - Stannous pyrophosphate (PYP) | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6740 | 19.0013.1832  | SPECT tưới máu cơ tim gắng sức với ⁹⁹ᵐTc - Furifosmin | SPECT tưới máu cơ tim gắng sức với ⁹⁹ᵐTc - Furifosmin | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6741 | 19.0010.1832  | SPECT tưới máu cơ tim gắng sức với ⁹⁹ᵐTc - Sestamibi | SPECT tưới máu cơ tim gắng sức với ⁹⁹ᵐTc - Sestamibi | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6742 | 19.0011.1832  | SPECT tưới máu cơ tim gắng sức với ⁹⁹ᵐTc - Teboroxime (Cardiotec) | SPECT tưới máu cơ tim gắng sức với ⁹⁹ᵐTc - Teboroxime (Cardiotec) | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6743 | 19.0009.1832  | SPECT tưới máu cơ tim gắng sức với ⁹⁹ᵐTc - Tetrofosmin | SPECT tưới máu cơ tim gắng sức với ⁹⁹ᵐTc - Tetrofosmin | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6744 | 19.0012.1832  | SPECT tưới máu cơ tim gắng sức với ⁹⁹ᵐTcN-NOEt | SPECT tưới máu cơ tim gắng sức với ⁹⁹ᵐTcN-NOEt | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6745 | 19.0015.1832  | SPECT tưới máu cơ tim gắng sức với ¹²³I-BMIPP | SPECT tưới máu cơ tim gắng sức với ¹²³I-BMIPP | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6746 | 19.0014.1832  | SPECT tưới máu cơ tim gắng sức với ¹²³I-IPPA | SPECT tưới máu cơ tim gắng sức với ¹²³I-IPPA | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6747 | 19.0021.1832  | SPECT tưới máu cơ tim không gắng sức với ⁹⁹ᵐTc - Furifosmin | SPECT tưới máu cơ tim không gắng sức với ⁹⁹ᵐTc - Furifosmin | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6748 | 19.0018.1832  | SPECT tưới máu cơ tim không gắng sức với ⁹⁹ᵐTc - Sestamibi | SPECT tưới máu cơ tim không gắng sức với ⁹⁹ᵐTc - Sestamibi | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6749 | 19.0019.1832  | SPECT tưới máu cơ tim không gắng sức với ⁹⁹ᵐTc - Teboroxime (Cardiotec) | SPECT tưới máu cơ tim không gắng sức với ⁹⁹ᵐTc - Teboroxime (Cardiotec) | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6750 | 19.0017.1832  | SPECT tưới máu cơ tim không gắng sức với ⁹⁹ᵐTc - Tetrofosmin | SPECT tưới máu cơ tim không gắng sức với ⁹⁹ᵐTc - Tetrofosmin | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6751 | 19.0020.1832  | SPECT tưới máu cơ tim không gắng sức với ⁹⁹ᵐTcN-NOEt | SPECT tưới máu cơ tim không gắng sức với ⁹⁹ᵐTcN-NOEt | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6752 | 19.0023.1832  | SPECT tưới máu cơ tim không gắng sức với ¹²³I-BMIPP | SPECT tưới máu cơ tim không gắng sức với ¹²³I-BMIPP | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6753 | 19.0022.1832  | SPECT tưới máu cơ tim không gắng sức với ¹²³I-IPPA | SPECT tưới máu cơ tim không gắng sức với ¹²³I-IPPA | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6754 | 19.0037.1832  | SPECT tuyến thượng thận với ¹²³I-MIBG | SPECT tuyến thượng thận với ¹²³I-MIBG | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6755 | 19.0038.1832  | SPECT tuyến thượng thận với ¹³¹I-Cholesterol | SPECT tuyến thượng thận với ¹³¹I-Cholesterol | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6756 | 19.0036.1832  | SPECT tuyến thượng thận với ¹³¹I-MIBG | SPECT tuyến thượng thận với ¹³¹I-MIBG | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6757 | 19.0042.1832  | SPECT xương, khớp | SPECT xương, khớp | 636.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6758 | 03.1111.1833  | SPECT tuyến cận giáp với đồng vị phóng xạ kép | SPECT tuyến cận giáp với đồng vị phóng xạ kép | 699.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6759 | 03.1173.1835  | Xạ hình bạch mạch với ⁹⁹ᵐTc - HMPAO hoặc ⁹⁹ᵐTc - Sulfur Colloid | Xạ hình bạch mạch với ⁹⁹ᵐTc - HMPAO hoặc ⁹⁹ᵐTc - Sulfur Colloid | 399.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6760 | 19.0187.1835  | Xạ hình bạch mạch với ⁹⁹ᵐTc - HMPAO hoặc ⁹⁹ᵐTc - Sulfur Colloid | Xạ hình bạch mạch với ⁹⁹ᵐTc - HMPAO hoặc ⁹⁹ᵐTc - Sulfur Colloid | 399.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6761 | 03.1180.1836  | Xạ hình chẩn đoán chức năng co bóp dạ dày với ⁹⁹ᵐTc - Sulfur Colloid | Xạ hình chẩn đoán chức năng co bóp dạ dày với ⁹⁹ᵐTc - Sulfur Colloid | 419.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6762 | 03.1179.1837  | Xạ hình chẩn đoán chức năng thực quản và trào ngược dạ dày - thực quản với ⁹⁹ᵐTc - Sulfur Colloid | Xạ hình chẩn đoán chức năng thực quản và trào ngược dạ dày - thực quản với ⁹⁹ᵐTc - Sulfur Colloid | 529.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6763 | 03.1137.1838  | Xạ hình chẩn đoán khối u với ¹¹¹In - Pentetreotide | Xạ hình chẩn đoán khối u với ¹¹¹In - Pentetreotide | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6764 | 03.1136.1838  | Xạ hình chẩn đoán khối u với ²⁰¹Tl | Xạ hình chẩn đoán khối u với ²⁰¹Tl | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6765 | 03.1135.1838  | Xạ hình chẩn đoán khối u với ⁶⁷Ga | Xạ hình chẩn đoán khối u với ⁶⁷Ga | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6766 | 03.1134.1838  | Xạ hình chẩn đoán khối u với ⁹⁹ᵐTc - MiBi | Xạ hình chẩn đoán khối u với ⁹⁹ᵐTc - MiBi | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6767 | 03.1171.1838  | Xạ hình chẩn đoán u nguyên bào thần kinh với ¹²³I-MIBG | Xạ hình chẩn đoán u nguyên bào thần kinh với ¹²³I-MIBG | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6768 | 03.1170.1838  | Xạ hình chẩn đoán u nguyên bào thần kinh với ¹³¹I-MIBG | Xạ hình chẩn đoán u nguyên bào thần kinh với ¹³¹I-MIBG | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6769 | 19.0139.1839  | Xạ hình nhồi máu cơ tim với ⁹⁹ᵐTc - Pyrophosphate | Xạ hình nhồi máu cơ tim với ⁹⁹ᵐTc - Pyrophosphate | 469.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6770 | 03.1182.1840  | Xạ hình chẩn đoán túi thừa Meckel với ⁹⁹ᵐTc - Pertechnetate | Xạ hình chẩn đoán túi thừa Meckel với ⁹⁹ᵐTc - Pertechnetate | 399.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6771 | 03.1141.1841  | Xạ hình chẩn đoán u máu trong gan với hồng cầu đánh dấu ⁹⁹ᵐTc | Xạ hình chẩn đoán u máu trong gan với hồng cầu đánh dấu ⁹⁹ᵐTc | 469.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6772 | 19.0158.1841  | Xạ hình u máu trong gan với hồng cầu đánh dấu ⁹⁹ᵐTc | Xạ hình u máu trong gan với hồng cầu đánh dấu ⁹⁹ᵐTc | 469.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6773 | 03.1181.1842  | Xạ hình chẩn đoán xuất huyết đường tiêu hóa với hồng cầu đánh dấu ⁹⁹ᵐTc | Xạ hình chẩn đoán xuất huyết đường tiêu hóa với hồng cầu đánh dấu ⁹⁹ᵐTc | 469.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6774 | 03.1148.1843  | Xạ hình chức năng thận - tiết niệu sau ghép thận bằng | Xạ hình chức năng thận - tiết niệu sau ghép thận bằng | 449.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6775 | 03.1147.1843  | Xạ hình chức năng thận với ⁹⁹ᵐTc - MAG3 | Xạ hình chức năng thận với ⁹⁹ᵐTc - MAG3 | 449.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6776 | 03.1146.1843  | Xạ hình chức năng thận với ⁹⁹ᵐTc - DTPA | Xạ hình chức năng thận với ⁹⁹ᵐTc - DTPA | 449.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6777 | 19.0163.1843  | Xạ hình chức năng thận với ⁹⁹ᵐTc - DTPA | Xạ hình chức năng thận với ⁹⁹ᵐTc - DTPA | 449.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6778 | 19.0167.1844  | Xạ hình chức năng thận - tiết niệu sau ghép thận bằng ⁹⁹ᵐTc - MAG3 | Xạ hình chức năng thận - tiết niệu sau ghép thận bằng ⁹⁹ᵐTc - MAG3 | 509.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6779 | 03.1132.1845  | Xạ hình chức năng tim với ⁹⁹ᵐTc đánh dấu | Xạ hình chức năng tim với ⁹⁹ᵐTc đánh dấu | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6780 | 03.1130.1845  | Xạ hình tưới máu cơ tim gắng sức với ²⁰¹Tl | Xạ hình tưới máu cơ tim gắng sức với ²⁰¹Tl | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6781 | 03.1128.1845  | Xạ hình tưới máu cơ tim gắng sức với ⁹⁹ᵐTc - MiBi | Xạ hình tưới máu cơ tim gắng sức với ⁹⁹ᵐTc - MiBi | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6782 | 03.1131.1845  | Xạ hình tưới máu cơ tim không gắng sức với ²⁰¹Tl | Xạ hình tưới máu cơ tim không gắng sức với ²⁰¹Tl | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6783 | 03.1129.1845  | Xạ hình tưới máu cơ tim không gắng sức với ⁹⁹ᵐTc - MiBi | Xạ hình tưới máu cơ tim không gắng sức với ⁹⁹ᵐTc - MiBi | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6784 | 19.0138.1845  | Xạ hình chức năng tâm thất với ⁹⁹ᵐTc - Pertechnetate | Xạ hình chức năng tâm thất với ⁹⁹ᵐTc - Pertechnetate | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6785 | 19.0137.1845  | Xạ hình chức năng tim pha sớm | Xạ hình chức năng tim pha sớm | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6786 | 19.0140.1845  | Xạ hình hoại tử cơ tim với ⁹⁹ᵐTc - Pyrophosphate | Xạ hình hoại tử cơ tim với ⁹⁹ᵐTc - Pyrophosphate | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6787 | 19.0133.1845  | Xạ hình tưới máu cơ tim gắng sức với Tetrofosmin | Xạ hình tưới máu cơ tim gắng sức với Tetrofosmin | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6788 | 19.0131.1845  | Xạ hình tưới máu cơ tim không gắng sức với Tetrofosmin | Xạ hình tưới máu cơ tim không gắng sức với Tetrofosmin | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6789 | 03.1140.1846  | Xạ hình gan - mật với ¹³¹I-Rose Bengal | Xạ hình gan - mật với ¹³¹I-Rose Bengal | 469.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6790 | 03.1139.1846  | Xạ hình gan - mật với ⁹⁹ᵐTc - HiDA | Xạ hình gan - mật với ⁹⁹ᵐTc - HiDA | 469.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6791 | 19.0159.1846  | Xạ hình chức năng gan - mật sau ghép gan với ⁹⁹ᵐTc - IDA | Xạ hình chức năng gan - mật sau ghép gan với ⁹⁹ᵐTc - IDA | 469.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6792 | 03.1142.1847  | Xạ hình chức năng gan - mật sau ghép gan với ⁹⁹ᵐTc - IDA | Xạ hình chức năng gan - mật sau ghép gan với ⁹⁹ᵐTc - IDA | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6793 | 03.1138.1847  | Xạ hình gan với ⁹⁹ᵐTc Sulfur Colloid | Xạ hình gan với ⁹⁹ᵐTc Sulfur Colloid | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6794 | 19.0413.1847  | Xạ hình gan bằng bức xạ hãm ở người bệnh ung thư gan, ung thư đường mật trong gan, ung thư di căn gan sau điều trị bằng hạt vi cầu phóng xạ ⁹⁰Y | Xạ hình gan bằng bức xạ hãm ở người bệnh ung thư gan, ung thư đường mật trong gan, ung thư di căn gan sau điều trị bằng hạt vi cầu phóng xạ ⁹⁰Y | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6795 | 03.1174.1848  | Xạ hình hạch Lympho | Xạ hình hạch Lympho | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6796 | 19.0189.1848  | Xạ hình bạch cầu đánh dấu ⁹⁹ᵐTc - HMPAO | Xạ hình bạch cầu đánh dấu ⁹⁹ᵐTc - HMPAO | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6797 | 03.1164.1849  | Xạ hình lách với ⁹⁹ᵐTc Sulfur Colloid | Xạ hình lách với ⁹⁹ᵐTc Sulfur Colloid | 469.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6798 | 03.1162.1849  | Xạ hình lách với Methionin - ⁹⁹ᵐTc | Xạ hình lách với Methionin - ⁹⁹ᵐTc | 469.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6799 | 03.1126.1850  | Xạ hình lưu thông dịch não tuỷ với ¹¹¹In - DTPA | Xạ hình lưu thông dịch não tuỷ với ¹¹¹In - DTPA | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |

Quyết định số 3500/QĐ-BYT ngày 19/11/2024 về việc điều chỉnh giá dịch vụ khám bệnh, chữa bệnh áp dụng tại Bệnh viện Nhi Trung ương.
Phụ lục III
GIÁ DỊCH VỤ KỸ THUẬT VÀ XÉT NGHIỆM
(Ban hành kèm theo Quyết định số 3500/QĐ-BYT ngày 19/11/2024 của Bộ Y tế)
Đơn vị tính: đồng
| STT | Mã tương đương | Tên kỹ thuật - TT 23/2024 | Tên dịch vụ giá (tên KT theo TT 23/2024) | Mức giá | Ghi chú |
| :--- | :--- | :--- | :--- | :--- | :--- |
| 6800 | 03.1127.1850  | Xạ hình lưu thông dịch não tuỷ với ¹³¹I - RISA | Xạ hình lưu thông dịch não tuỷ với ¹³¹I - RISA | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6801 | 03.1125.1850  | Xạ hình lưu thông dịch não tuỷ với ⁹⁹ᵐTc - DTPA | Xạ hình lưu thông dịch não tuỷ với ⁹⁹ᵐTc - DTPA | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6802 | 19.0113.1850  | Xạ hình lưu thông dịch não tuỷ với ¹³¹I - RISA | Xạ hình lưu thông dịch não tuỷ với ¹³¹I - RISA | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6803 | 03.1123.1851  | Xạ hình não với ⁹⁹ᵐTc - DTPA | Xạ hình não với ⁹⁹ᵐTc - DTPA | 419.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6804 | 03.1122.1851  | Xạ hình não với ⁹⁹ᵐTc - ECD | Xạ hình não với ⁹⁹ᵐTc - ECD | 419.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6805 | 03.1124.1851  | Xạ hình não với ⁹⁹ᵐTc - HMPAO | Xạ hình não với ⁹⁹ᵐTc - HMPAO | 419.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6806 | 03.1121.1851  | Xạ hình não với ⁹⁹ᵐTc Pertechnetate | Xạ hình não với ⁹⁹ᵐTc Pertechnetate | 419.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6807 | 03.1120.1852  | Xạ hình phóng xạ miễn dịch | Xạ hình phóng xạ miễn dịch | 644.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6808 | 03.1145.1853  | Xạ hình thận với ⁹⁹ᵐTc - DMSA | Xạ hình thận với ⁹⁹ᵐTc - DMSA | 449.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6809 | 19.0162.1853  | Xạ hình thận với ⁹⁹ᵐTc - DMSA | Xạ hình thận với ⁹⁹ᵐTc - DMSA | 449.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6810 | 03.1166.1854  | Xạ hình thông khí phổi | Xạ hình thông khí phổi | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6811 | 03.1176.1855  | Xạ hình tĩnh mạch với ⁹⁹ᵐTc - DTPA | Xạ hình tĩnh mạch với ⁹⁹ᵐTc - DTPA | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6812 | 03.1152.1856  | Xạ hình toàn thân với ¹³¹I | Xạ hình toàn thân với ¹³¹I | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6813 | 19.0116.1856  | Xạ hình toàn thân sau nhận liều điều trị giảm đau di căn ung thư xương | Xạ hình toàn thân sau nhận liều điều trị giảm đau di căn ung thư xương | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6814 | 19.0117.1856  | Xạ hình toàn thân sau nhận liều điều trị miễn dịch phóng xạ | Xạ hình toàn thân sau nhận liều điều trị miễn dịch phóng xạ | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6815 | 19.0121.1856  | Xạ hình tuyến giáp và đo độ tập trung tuyến giáp với ¹³¹I | Xạ hình tuyến giáp và đo độ tập trung tuyến giáp với ¹³¹I | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
| 6816 | 19.0122.1856  | Xạ hình tuyến giáp và đo độ tập trung tuyến giáp với ⁹⁹ᵐTc Pertechnetate | Xạ hình tuyến giáp và đo độ tập trung tuyến giáp với ⁹⁹ᵐTc Pertechnetate | 499.800 | Chưa bao gồm dược chất, vật tư phóng xạ và Invivo kit |
